tweet
"@derkhalifa @ashraaf_alsaad مين اللى ضحك عليك وقال كدا 

الم تشاهد جنازات شهد مصر الاخيره 

الشعب كله بيشارك فيها"
@ashraaf_alsaad انا معرفش حضرتك كسبان اى من تمهيدك دا لصالح مين ومتشتغلنيش وتقولو البلد البلد كانت حلوه بس اسال الل نته بتقول عليه اصبروو
@MM28227185 @ashraaf_alsaad مرت نفس السنوات على الشعب الليبي ويعانى من المشاكل الماليه والاقتصادية بعد أن كانوا يعيشون فى رغد أيام القذافى
"@ashraaf_alsaad وانت بقى المحامى بتاعه 

ولا كده انت اكتر واحد وطنيه ياللى مش اشرف خاااالص

انت انجس 

اقذر 

اتفه انما… https://t.co/kEG4wgYsSe"
@ashraaf_alsaad دا هيثم أبو خليل وحسام الغمرى وهشام عبد الله وسليم عزوز طالعين بيعترضوا أن السيسى قال إنه سيحاسب عن… https://t.co/uamqaR7MkX
@ashraaf_alsaad حسبنا الله ونعم الوكيل فيك وفيهم ☝🏻 https://t.co/XF6tLqjl8J
"@ashraaf_alsaad انت بتقول للناس تصبر وهو بيقول احنا 

فقرا أوي لكن قصر في مدينة المستقبل بـ الإسماعيلية وقصر فـ العا… https://t.co/pgG2r4L4Nq"
RT @ashraaf_alsaad: جماعة اللي مش اخوان وبتوع يسقط  العسكر ومعاهم جماعة #الإخوان بيتريقوا على الرئيس #السيسي عشان بيقول للمصريين اصبروا معا…
@ashraaf_alsaad طب و هى الناس اللى انت ذكرتها دى بيعرفوا ربنا؟   دول حتى لو قرؤا القرآن لا يتجاوز حناجرهم.... منافقين
@ashraaf_alsaad يقولك يا حجيج ويتكلم بجد انزل مصر اعمل برنامج توك شو هنكسر الدنيا وهيبقي ليك جمهور كبير
@ashraaf_alsaad ماتيجي تصبر معانا ونبي تيجي عاملين شوية صبر بالتقليه يستاهلوا حنكك
@ashraaf_alsaad اللهم كنا له خير حافظ ومعين..🤲🇪🇬💪✌ https://t.co/CnarU9T63x
@ashraaf_alsaad ياحاج اشرف دول افشل من الفشل
RT @ashraaf_alsaad: النهاردة يامولاي هاحكيلك قصة #السيسي و #الإخوان والبداية يامولاي من الجمالية حي كبير فى مصر المحروسه سنة 54 أهل الحي سم…
RT @ashraaf_alsaad: جماعة اللي مش اخوان وبتوع يسقط  العسكر ومعاهم جماعة #الإخوان بيتريقوا على الرئيس #السيسي عشان بيقول للمصريين اصبروا معا…
RT @ashraaf_alsaad: جماعة اللي مش اخوان وبتوع يسقط  العسكر ومعاهم جماعة #الإخوان بيتريقوا على الرئيس #السيسي عشان بيقول للمصريين اصبروا معا…
"@MM28227185 @ashraaf_alsaad التضخم والديون وارتفاع الاسعار لن تجد دوله كبرت ام صغرت تعاني منها

ونصيب الفرد في دين د… https://t.co/yZqMHkci9e"
RT @ashraaf_alsaad: جماعة اللي مش اخوان وبتوع يسقط  العسكر ومعاهم جماعة #الإخوان بيتريقوا على الرئيس #السيسي عشان بيقول للمصريين اصبروا معا…
"@ashraaf_alsaad ﴿ولا تطع كل حلاف﴾ كثير الحلف بالباطل

﴿مهين﴾ حقير.

خسيس النفس.. 

كلام الله..  وتقسير العلماء https://t.co/eqpBhwDiiG"
@JMl9tDFq0885lbN @ashraaf_alsaad @AlsisiOfficial الله يرحمك ياشهيد الوطن  وأنشاء حقكم راجع ،،،وكله فى ميزان حسناتك
@FreeDoM92676193 @ibra20032003 @lXFJdA6IXab3GTF @ashraaf_alsaad هو اللي يحب وطنه ويكره الاخوان الغير مسلمين يبقي ما… https://t.co/8woyNkZI3U
@ashraaf_alsaad ليه السيسي في مستوى الله عندك؟؟
@ashraaf_alsaad والله احنا معاه قلباً وقالباً وربنا ينصره على كل اهل الشر
@ashraaf_alsaad @AlsisiOfficial ألله يرحمك ياشهيد الوطن ويجعله فى ميزان حسناتك ٠٠٠وإنشاء الهه حقك وحق زمايلك راجع
@HimaAli56117647 @ashraaf_alsaad مصر ايه وحر ايه ده انت غلبت الخرفان عيب عليك
RT @ashraaf_alsaad: جماعة اللي مش اخوان وبتوع يسقط  العسكر ومعاهم جماعة #الإخوان بيتريقوا على الرئيس #السيسي عشان بيقول للمصريين اصبروا معا…
@ashraaf_alsaad دول مخ يوك https://t.co/FmoNt4SPHW
RT @ashraaf_alsaad: جماعة اللي مش اخوان وبتوع يسقط  العسكر ومعاهم جماعة #الإخوان بيتريقوا على الرئيس #السيسي عشان بيقول للمصريين اصبروا معا…
@ashraaf_alsaad وهو بقي كمان اله .. وبكره تشوفوا مثر
@ashraaf_alsaad تحيا مصر تحيا مصر تحيا مصر https://t.co/056tHKVF9C
"@ashraaf_alsaad هذا زعيمنا بإختصار 🇪🇬 🦅🇪🇬

🤍❤️🤍❤️🤍❤️🤍❤️🤍❤️🤍❤️🤍

#مصر_هتعدي_وقد_التحدي

#اعدام_الاخوان_مطلب_شعبي… https://t.co/w6r3gEUaow"
"@ashraaf_alsaad مره ست شهور

ومره سنتين

ومره لغايه ٢٠٢٠

ويقول لك هغني الناس الاول

وفي الاخر طلع كله بلح 

تضخم وديون وارتفاع اسعار"
"@ashraaf_alsaad ""الله نفسه"" 

أنت مكانك مش هنا ، مكانك هناك في شارع صلاح سالم ياحج 👌"
RT @ashraaf_alsaad: جماعة اللي مش اخوان وبتوع يسقط  العسكر ومعاهم جماعة #الإخوان بيتريقوا على الرئيس #السيسي عشان بيقول للمصريين اصبروا معا…
@TetaFares @ashraaf_alsaad ربنا يحفظكم انتوا الاتنين في تلاجه واحده اللهم آمين
RT @ashraaf_alsaad: جماعة اللي مش اخوان وبتوع يسقط  العسكر ومعاهم جماعة #الإخوان بيتريقوا على الرئيس #السيسي عشان بيقول للمصريين اصبروا معا…
@ashraaf_alsaad تعالي اصبري معانا يا حراميه
@ashraaf_alsaad الحاج اشرف ( عمرو. ابيب)  في. ثوب جديد https://t.co/qPMiAN1LnN
"@ashraaf_alsaad الله يحشرك مع السيسي وكل ظالم. امين



السيسي بتاع ١٠ سنين بالتلاجه ما في غير الميه



وبكره حتشوفوا ما… https://t.co/HAQaNDoBWg"
@ashraaf_alsaad @ibrahim42997758 انت كده بتضرب عكس ياحجوج😂😂😂
RT @ashraaf_alsaad: انت زعلان ليه احمد ربنا أنه ماجبش سيرتك كانوا خدوك معاه فى قضية بيع تيران وصنافير والنيل وسيدنا الحسين انت ماسمعتس أنه…
"@ashraaf_alsaad تحيا مصر تحيا مصر تحيا مصر 

وفى ستين داهيه الخرفان الخرفان الخرفان"
RT @ashraaf_alsaad: جماعة اللي مش اخوان وبتوع يسقط  العسكر ومعاهم جماعة #الإخوان بيتريقوا على الرئيس #السيسي عشان بيقول للمصريين اصبروا معا…
@Fz7J8tS0xIMBoeK @ashraaf_alsaad ليه هوه قال ايه غلط  ولا عشان مش اخوان
@ashraaf_alsaad الخرفان زعلانين منك ياحاج اشرف
"@ashraaf_alsaad حضرتك تجاوزت احمد موسى فى لباقتة

ليه زعلان من خالد الجندى"
@ashraaf_alsaad هل وصل بك الحال أن تشبه السيسى برب السماوات السبع والأراضين السبع ومابينهما ؟ عليك من الله ما تستحق… https://t.co/Bn5vKYrjzf
RT @ashraaf_alsaad: جماعة اللي مش اخوان وبتوع يسقط  العسكر ومعاهم جماعة #الإخوان بيتريقوا على الرئيس #السيسي عشان بيقول للمصريين اصبروا معا…
"@ashraaf_alsaad اتقى الله بقى يا اخى

الناس بتسف التراب وبتلحس الأرض

تطبيلك أنت واللى زيك مخليهم فاكرين إنهم مشيين ص… https://t.co/zHzskV3hCI"
@ashraaf_alsaad سلامتك يا شرشور وهو حبيب مزعلك فى حاجة
RT @ashraaf_alsaad: جماعة اللي مش اخوان وبتوع يسقط  العسكر ومعاهم جماعة #الإخوان بيتريقوا على الرئيس #السيسي عشان بيقول للمصريين اصبروا معا…
@ashraaf_alsaad أنت قاعد في لندن يعني معرص دولي
@ashraaf_alsaad انت ايها النصاب اكثر واحد بتجيب مسبات لياسر جلال لذلك استمر واكثر يا اوسخ التعس
@ashraaf_alsaad هو في الحقيقة يا شيخنا الأمر وصل أن أهالي العسكر ذات نفسهم بيسبوا ...
RT @ashraaf_alsaad: جماعة اللي مش اخوان وبتوع يسقط  العسكر ومعاهم جماعة #الإخوان بيتريقوا على الرئيس #السيسي عشان بيقول للمصريين اصبروا معا…
"@ashraaf_alsaad اذا اردت ان تطاع فأمر بما هو مستطاع 

و لا وجه للمقارنة 🙄"
@ashraaf_alsaad فيه ناس في مصر بتزق النسوان دي ويعطوها فلوس مقابل سب الرئيس وشتيمته ايه رأيك
RT @ashraaf_alsaad: جماعة اللي مش اخوان وبتوع يسقط  العسكر ومعاهم جماعة #الإخوان بيتريقوا على الرئيس #السيسي عشان بيقول للمصريين اصبروا معا…
RT @ashraaf_alsaad: جماعة اللي مش اخوان وبتوع يسقط  العسكر ومعاهم جماعة #الإخوان بيتريقوا على الرئيس #السيسي عشان بيقول للمصريين اصبروا معا…
@ashraaf_alsaad لو كنت انت صبرت على خطف زوجتك  وفلوسك مكنت تحولت لمعرص يلحس حذاء العسكر حتى يرمو له فتات على امل ير… https://t.co/APWenEw6yX
@ashraaf_alsaad افضل الحس كده ومش هتاخد فلوسك برضه 😂
@ashraaf_alsaad ياحج اشرف النسوان اتهبلت في مصر كل يوم واحده طالعه تسب وتشتم السيسي
@ashraaf_alsaad ماتخليش تعريصك يخليك تهلفط بالكلام
@ashraaf_alsaad تحيا مصر ربي يحفظ السيسي تحيا جيش مصر https://t.co/95KJ4EwTfr
@ashraaf_alsaad صباح الخير ياحج اشرف  ماعملتش لقاء مباشر اليوم ليه
@ashraaf_alsaad ههههههههههه ياخي اتق الله و حس بالغلابه و بطل تعريض انت رجلك والقبر هتلاقيها يوم الحساب في رقبتك اذ… https://t.co/yJUyvkkS7B
@ashraaf_alsaad @CkYnhKwkqymENub بتفويض من شعب مين التعريص ؟
RT @ashraaf_alsaad: جماعة اللي مش اخوان وبتوع يسقط  العسكر ومعاهم جماعة #الإخوان بيتريقوا على الرئيس #السيسي عشان بيقول للمصريين اصبروا معا…
"@ashraaf_alsaad م لازم يؤمنوا بربنا الاول 

ربنا طلب من المؤمنين به"
"RT @m3zxoYv8KFh2KLL: @ashraaf_alsaad للكون رب يديره بحكمة بالغة واقتدار يليق به جلا وعلا

والصدق صفة تنظم علاقة المرء بربه والأمانة تنظم علا…"
@ashraaf_alsaad ياريت الناس كلها في مصر يكون عندها وطنيه وانتماء لبلدها زي الحاج أشرف
@ashraaf_alsaad ياريت يعيش هوه كمان عيشة الشعب و بلاش قصور و بذخ
@ashraaf_alsaad @CkYnhKwkqymENub الارض ملك الشعب فقط
RT @ashraaf_alsaad: النهاردة يامولاي هاحكيلك قصة #السيسي و #الإخوان والبداية يامولاي من الجمالية حي كبير فى مصر المحروسه سنة 54 أهل الحي سم…
RT @ashraaf_alsaad: انت زعلان ليه احمد ربنا أنه ماجبش سيرتك كانوا خدوك معاه فى قضية بيع تيران وصنافير والنيل وسيدنا الحسين انت ماسمعتس أنه…
@ashraaf_alsaad https://t.co/uF6FIi53bdدويلة الديموقراطيه والمهلبيه وشوربة الملوخيه وقبلة المظلوم المطحون 😜😜😜😜🤣🤣🤣🤣🤣🤣😂😂😂😂😂😂
@ashraaf_alsaad خليه يتكلم براحته وهي الناس قيامه بالواجب عليه وعل إلى بيطبلوا مهو معندوش نخوة الرجال هو واحده ست ف صورة رجل
@mamdohabdulltif @ashraaf_alsaad ابن الذيب اتسجن لفضحه الأمير الشششششاذ
@ashraaf_alsaad لا تردوا عل أشرف التعس لانه واخد مصل ضد الرجوله والشهامه
RT @ashraaf_alsaad: انا اول مرة اطلب منكم حاجة انا عاوزكم تعتبروني #السيسي وتنزلوا بالملايين عشان تدوني تفويض انفخ أهل الشر وان شاء الله هت…
"@ashraaf_alsaad فعلا أول مرة تكتب صدق

الطريقة الوحيدة لقتل الأبرياء التفويض من الأنعام

لا يختلف بوتـ ـين المجرم على… https://t.co/8CzpFakZJ5"
@ashraaf_alsaad يخربيت بجاحة امك
RT @ashraaf_alsaad: انا اول مرة اطلب منكم حاجة انا عاوزكم تعتبروني #السيسي وتنزلوا بالملايين عشان تدوني تفويض انفخ أهل الشر وان شاء الله هت…
@ashraaf_alsaad من ده حمدين ؟؟؟؟؟ من الا يخاف  منه السيسى عيب
"RT @m3zxoYv8KFh2KLL: @ashraaf_alsaad للكون رب يديره بحكمة بالغة واقتدار يليق به جلا وعلا

والصدق صفة تنظم علاقة المرء بربه والأمانة تنظم علا…"
"RT @m3zxoYv8KFh2KLL: @ashraaf_alsaad ظالم لنفسه من يظن أنه يمكن لكبيرة أو صغيرة تحدث فى هذا الكون بمنأى عن إرادة الله تعالى

وكانت هذه الرؤي…"
